EA,T,value
0,119,6.670805244720684e-09
0,120,6.671092959863702e-09
0,121,6.671392152782575e-09
0,122,6.671473692398231e-09
0,123,6.671239538045321e-09
0,124,6.671010770077414e-09
0,125,6.6708039022454605e-09
0,126,6.670712827325807e-09
0,127,6.670625295452646e-09
0,128,6.6693687531106815e-09
0,129,6.6701691117278516e-09
0,130,6.670385420998999e-09
0,131,6.670528624490395e-09
0,132,6.670633615138156e-09
0,133,6.670650949315903e-09
0,134,6.670587203787238e-09
0,135,6.670265547600343e-09
0,136,6.6676958700160176e-09
0,137,6.6625443198438215e-09
0,138,6.670439923547442e-09
0,139,6.670655405135263e-09
0,140,6.670693677180572e-09
0,141,6.670716713141122e-09
0,142,6.670753886466114e-09
0,143,6.670848867828875e-09
0,144,6.671581015355447e-09
0,145,6.6792384880338544e-09
0,146,1053.775583706079
0,147,2528.4917998239134
0,148,1517.6686643193013
0,149,6.671450565828026e-09
0,150,6.670766596085373e-09
0,151,6.670692647765338e-09
0,152,6.670613754704973e-09
0,153,6.670476049984604e-09
0,154,6.670151363339982e-09
0,155,6.6684533952451536e-09
0,156,6.670389960523849e-09
0,157,6.67058105257553e-09
0,158,6.670601857369134e-09
0,159,6.670549758088637e-09
0,160,6.670567286668069e-09
0,161,6.670583750124745e-09
0,162,6.670671456828048e-09
0,163,6.670710981331001e-09
0,164,6.670759141313676e-09
0,165,6.670945219149691e-09
0,166,6.6721489548073575e-09
0,167,7298.361871869256
0,168,13031.320794196961
0,169,13031.320794196963
0,170,13031.320794196961
0,171,13031.320794196963
0,172,13031.320794196961
0,173,12072.08820167782
0,174,1.569449871855315e-08
0,175,6.6707706616444675e-09
0,176,6.670712068984833e-09
0,177,6.67070403176787e-09
0,178,6.670699772573656e-09
0,179,6.6706928563014614e-09
0,180,6.6706956430034355e-09
0,181,6.670696044775726e-09
0,182,6.670681943369526e-09
0,183,6.670659111781933e-09
0,184,6.670586497535402e-09
0,185,6.67026915348228e-09
0,186,6.670464247059058e-09
0,187,6.670622320169798e-09
0,188,6.670672383183089e-09
0,189,6.6706922996813834e-09
0,190,6.6707046892721135e-09
0,191,6.670717967108179e-09
0,192,6.670735864809322e-09
0,193,6.670745407325805e-09
0,194,6.67075211724468e-09
0,195,6.670757838157722e-09
0,196,6.670760644058545e-09
0,197,6.6707472014296786e-09
0,198,6.670710830379566e-09
0,199,6.670670657509313e-09
0,200,6.670623511237882e-09
0,201,6.670666909529129e-09
0,202,6.6706890357771405e-09
0,203,6.67070437306455e-09
0,204,6.670728901570844e-09
0,205,6.670766481536873e-09
0,206,6.670738942448479e-09
0,207,6.670720092730584e-09
0,208,6.670702221433998e-09
0,209,6.670689940044104e-09
0,210,6.670700569416513e-09
0,211,6.670713609688636e-09
0,212,6.670737805282183e-09
0,213,6.6707672421766946e-09
0,214,6.670813511786813e-09
0,215,6.671130618685109e-09
0,216,6.673788625232787e-09
0,217,3293.5731633626256
0,218,6356.648788418799
0,219,10060.06489978092
0,220,11137.368946879917
0,221,11528.072111844114
0,222,9515.676876672866
0,223,1916.8920005825094
0,224,6.670955431039042e-09
0,225,6.670826191034859e-09
0,226,6.670810416589511e-09
0,227,6.670874889816886e-09
0,228,6.671317526189896e-09
0,229,6.671540802423925e-09
0,230,6.670964108557009e-09
0,231,6.67083445415805e-09
0,232,6.670801603990965e-09
0,233,6.670748789115858e-09
0,234,6.670743645769172e-09
0,235,6.670737795747133e-09
0,236,6.670766504644779e-09
0,237,6.67083647431723e-09
0,238,6.670854689645564e-09
0,239,6.67097553171618e-09
0,240,6.671291732984637e-09
0,241,6.671178491254259e-09
0,242,6.671240300028537e-09
0,243,6.671298667638294e-09
0,244,6.671318770336453e-09
0,245,6.671131681663177e-09
0,246,6.671138581881557e-09
0,247,6.670826377271146e-09
0,248,6.670755140562767e-09
0,249,6.670757279907106e-09
0,250,6.6707943806456095e-09
0,251,6.670887030667921e-09
0,252,6.671239693018469e-09
0,253,6.671736105815846e-09
0,254,6.671131344887113e-09
0,255,6.670817569517629e-09
0,256,6.670755233745709e-09
0,257,6.670731184607546e-09
0,258,6.6707386981523185e-09
0,259,6.670790049292659e-09
0,260,6.67106952258233e-09
0,261,6.6770309325470416e-09
0,262,1661.6017812718674
0,263,9322.193683458709
0,264,13031.320794196963
0,265,13031.320794196961
0,266,13031.320794196961
0,267,13031.320794196961
0,268,13031.320794196961
0,269,11476.076264783835
0,270,329.3020843621691
0,271,6.670772936618263e-09
0,272,6.670718687136159e-09
0,273,6.670730928897617e-09
0,274,6.670756599400836e-09
0,275,6.670767343154033e-09
0,276,6.670856727499262e-09
0,277,6.6709276154562245e-09
0,278,6.670828055919347e-09
0,279,6.670766790919892e-09
0,280,6.670755153600298e-09
0,281,6.670749235597936e-09
0,282,6.670785085455971e-09
0,283,6.67101112393051e-09
0,284,6.67220903068521e-09
0,285,3237.0691414544694
0,286,6321.042775944945
0,287,10097.249640046897
0,288,11802.666510227054
0,289,10126.039575366445
0,290,6034.53447170777
0,291,1429.2832922441448
0,292,6.671589829697187e-09
0,293,6.6708599076404165e-09
0,294,6.670720867284616e-09
0,295,6.670647371198012e-09
0,296,6.670134079691139e-09
0,297,6.669837459580632e-09
0,298,6.670185067976117e-09
0,299,6.670336694633344e-09
0,300,6.670560638055744e-09
0,301,6.6705914543332455e-09
0,302,6.670424292465808e-09
0,303,6.6699485165055665e-09
0,304,6.6695184171807116e-09
0,305,6.670193228181416e-09
0,306,6.670638372230195e-09
0,307,6.670696410150164e-09
0,308,6.670742617134902e-09
0,309,6.670914142664515e-09
0,310,6.672047872969315e-09
0,311,8079.050098636021
0,312,13031.320794196961
0,313,13031.320794196963
0,314,13031.320794196963
0,315,13031.320794196961
0,316,13031.320794196961
0,317,13031.320794196963
0,318,13031.320794196963
0,319,6.6735262849496906e-09
0,320,6.6708714618745485e-09
0,321,6.670895804972954e-09
0,322,6.670944410382304e-09
0,323,6.670993493646985e-09
0,324,6.671606346372943e-09
0,325,6.671352477323104e-09
0,326,6.670816874104426e-09
0,327,6.67074940446666e-09
0,328,6.670738039986543e-09
0,329,6.670742859908097e-09
0,330,6.670789558858888e-09
0,331,6.671289532977493e-09
0,332,4655.419965788243
0,333,11760.487252014695
0,334,13031.320794196961
0,335,13031.320794196963
0,336,13031.320794196961
0,337,13031.320794196961
0,338,13031.320794196963
0,339,13031.320794196961
0,340,13031.320794196963
0,341,13031.320794196961
0,342,10090.461217014652
0,343,6.671067621705718e-09
0,344,6.670776368150326e-09
0,345,6.670893209023647e-09
0,346,6.678542633993741e-09
0,347,5333.765336679209
0,348,9538.607233904011
0,349,7331.375350674743
0,350,6.6762382761469976e-09
0,351,6.6708450374103624e-09
0,352,6.670752253873636e-09
0,353,6.67073955092222e-09
0,354,6.6707496936360846e-09
0,355,6.6708191890514e-09
0,356,6.671408681298158e-09
0,357,2868.086113912784
0,358,6783.383317454267
0,359,11451.61953513269
0,360,12917.447241750137
0,361,12248.67277484114
0,362,9296.209606540178
0,363,5659.416419894025
0,364,858.5282982095084
0,365,6.671065376070603e-09
0,366,6.670738278192536e-09
0,367,6.670673340585277e-09
0,368,6.67052991416582e-09
0,369,6.6705547592743955e-09
0,370,6.670618463633024e-09
0,371,6.670657462965386e-09
0,372,6.670686786426939e-09
0,373,6.670694502886077e-09
0,374,6.670661999207983e-09
0,375,6.670405322456529e-09
0,376,6.6696283639427605e-09
0,377,6.670459916602268e-09
0,378,6.67067638520116e-09
0,379,6.670717317778651e-09
0,380,6.6707775316669695e-09
0,381,6.670942178447947e-09
0,382,6.6713846670984106e-09
0,383,3099.9258942569186
0,384,6616.878240624617
0,385,9993.168897164216
0,386,11274.524141548742
0,387,10719.805433017893
0,388,8253.85014199527
0,389,5814.633371601817
0,390,2287.8821568881626
0,391,6.6712850683151086e-09
0,392,6.670840787355634e-09
0,393,6.670843312731003e-09
0,394,6.6710253613591896e-09
0,395,6.6709489357549275e-09
0,396,6.6709505220079274e-09
0,397,6.6708394236495295e-09
0,398,6.670741778946673e-09
0,399,6.670706745231141e-09
0,400,6.670688102482358e-09
0,401,6.670672257250466e-09
0,402,6.670680777412581e-09
0,403,6.670704627531882e-09
0,404,6.670743036873609e-09
0,405,6.670899996879718e-09
0,406,6.671640533905102e-09
0,407,4469.7457042139085
0,408,11318.566943797403
0,409,13031.320794196961
0,410,13031.320794196963
0,411,13031.320794196961
0,412,13031.320794196961
0,413,11356.643924038563
0,414,10095.891631693146
0,415,4803.693590350532
0,416,6.6803117852847954e-09
0,417,6.671648840918999e-09
0,418,6.671499900237129e-09
0,419,6.671224118107825e-09
0,420,6.671053602435456e-09
0,421,6.670965341665032e-09
0,422,6.670799605573427e-09
0,423,6.670731383997408e-09
0,424,6.670693491965807e-09
0,425,6.6706522091139345e-09
0,426,6.67064454518778e-09
0,427,6.670664631459429e-09
0,428,6.670685104174613e-09
0,429,6.67070451295797e-09
0,430,6.670720629076081e-09
0,431,6.670752312229971e-09
0,432,6.670789498252834e-09
0,433,6.670826267232249e-09
0,434,6.670857938833456e-09
0,435,6.6708476492440786e-09
0,436,6.670796818476735e-09
0,437,6.670747391585187e-09
0,438,6.670698649184352e-09
0,439,6.670545509762703e-09
0,440,6.654143485790829e-09
0,441,2.6397863732551205e-09
0,442,6.669724634425293e-09
0,443,6.669298553144372e-09
0,444,6.670424304504687e-09
0,445,6.6705993709869265e-09
0,446,6.670546193812959e-09
0,447,6.669905440085992e-09
0,448,2.634209432820799e-09
0,449,2.6340304484550016e-09
0,450,6.6645716883631284e-09
0,451,6.670488665605229e-09
0,452,6.670636100999438e-09
0,453,6.670670820215872e-09
0,454,6.670691312068072e-09
0,455,6.670710697029475e-09
0,456,6.6707316820022335e-09
0,457,6.670738509777273e-09
0,458,6.6707403049517965e-09
0,459,6.67073856735095e-09
0,460,6.670729167979647e-09
0,461,6.67071034141455e-09
0,462,6.670667501518762e-09
0,463,6.669814812424299e-09
0,464,2.6338360718378267e-09
0,465,2.6340406453353527e-09
0,466,6.669656594002516e-09
0,467,6.670425891542887e-09
0,468,6.670622517547109e-09
0,469,6.670650118756052e-09
0,470,6.6706064033593865e-09
0,471,6.670318878099133e-09
0,472,2.6350783953477198e-09
0,473,2.6341047001763095e-09
0,474,6.670041090406721e-09
0,475,6.670630200632302e-09
0,476,6.670686556444788e-09
0,477,6.670709906439415e-09
0,478,6.670734807806225e-09
0,479,6.670796050803152e-09
0,480,6.671051427691069e-09
0,481,6.673181010708499e-09
0,482,6.805764762968136e-09
0,483,115.25581765562399
0,484,6.67398687278926e-09
0,485,6.670998883694558e-09
0,486,6.670741088558917e-09
0,487,6.670686829713711e-09
0,488,6.6706080687464395e-09
0,489,6.670650839167738e-09
0,490,6.670683765535602e-09
0,491,6.670697142953095e-09
0,492,6.6707118802430225e-09
0,493,6.670712726799937e-09
0,494,6.670692501381104e-09
0,495,6.670620369370758e-09
0,496,6.670253613933567e-09
0,497,6.668985284348024e-09
0,498,6.6704619352113775e-09
0,499,6.67064230388185e-09
0,500,6.67068456715403e-09
0,501,6.670702347751175e-09
0,502,6.670719312177017e-09
0,503,6.670762507718223e-09
0,504,6.67090743548325e-09
0,505,6.671149787869951e-09
0,506,6.671333535417531e-09
0,507,6.671273457398379e-09
0,508,6.671136856768517e-09
0,509,6.6708397096832385e-09
0,510,6.67072387045433e-09
0,511,6.670660298826611e-09
0,512,6.670396289618405e-09
0,513,6.670212547292784e-09
0,514,6.670207880698592e-09
0,515,6.670004809495313e-09
0,516,6.670444864040749e-09
0,517,6.670547515640907e-09
0,518,6.67043635645792e-09
0,519,6.669463256129373e-09
0,520,2.6340449919446373e-09
0,521,3.8312293494258267e-10
0,522,2.6339661704742262e-09
0,523,6.659565270739727e-09
0,524,6.670472296782462e-09
0,525,6.670627059143802e-09
0,526,6.67066845455873e-09
0,527,6.670691446980939e-09
0,528,6.67070858835027e-09
0,529,6.6707172317768544e-09
0,530,6.670720875511e-09
0,531,6.670724035708764e-09
0,532,6.670718054482168e-09
0,533,6.670703467804017e-09
0,534,6.670653540681915e-09
0,535,6.6670146984035075e-09
0,536,7.059087233213669e-11
0,537,6.42780859741046e-11
0,538,5.020993716141346e-10
0,539,2.6339222596751063e-09
0,540,6.66811174097121e-09
0,541,6.670361526212262e-09
0,542,6.670137959482355e-09
0,543,2.6342873177785495e-09
0,544,2.6337716997792195e-09
0,545,3.7892021070105426e-11
0,546,2.6337808840786925e-09
0,547,2.635283884022417e-09
0,548,6.670450791862764e-09
0,549,6.670632712948117e-09
0,550,6.67067539371352e-09
0,551,6.6706977223558186e-09
0,552,6.670713610388285e-09
0,553,6.670727653411892e-09
0,554,6.670737722468619e-09
0,555,6.670746222750024e-09
0,556,6.670745469162598e-09
0,557,6.670739271007477e-09
0,558,6.6707209924057816e-09
0,559,6.670699804200173e-09
0,560,6.670673363683018e-09
0,561,6.670647463245929e-09
0,562,6.670661166845647e-09
0,563,6.670672846937016e-09
0,564,6.670696827580706e-09
0,565,6.670711918995627e-09
0,566,6.670706602353623e-09
0,567,6.670678600467603e-09
0,568,6.6706174883567475e-09
0,569,6.670369171778131e-09
0,570,6.670375467466555e-09
0,571,6.6705815240433855e-09
0,572,6.6706604247600816e-09
0,573,6.6706872297368785e-09
0,574,6.670701959341676e-09
0,575,6.670718048891751e-09
0,576,6.670734161362538e-09
0,577,6.670750027217988e-09
0,578,6.67076672804633e-09
0,579,6.67077482192895e-09
0,580,6.670769501631999e-09
0,581,6.6707521534494095e-09
0,582,6.670737859435541e-09
0,583,6.670716894949121e-09
0,584,6.670698533351749e-09
0,585,6.670688952392676e-09
0,586,6.670685906822187e-09
0,587,6.670677378503992e-09
0,588,6.6706825429265515e-09
0,589,6.670689901967432e-09
0,590,6.6706876339698e-09
0,591,6.670664932571171e-09
0,592,6.670569663408637e-09
0,593,6.669439392633728e-09
0,594,6.666345560770191e-09
0,595,6.670122241976255e-09
0,596,6.670561095833853e-09
0,597,6.670654924346657e-09
0,598,6.6706839759072455e-09
0,599,6.670705627672811e-09
0,600,6.670720661674144e-09
0,601,6.6707330434620065e-09
0,602,6.670733221850533e-09
0,603,6.670735573328344e-09
0,604,6.6707294010975136e-09
0,605,6.670710891866534e-09
0,606,6.670665359093765e-09
0,607,6.669451205770256e-09
0,608,2.6335675290136727e-09
0,609,2.6339279233833545e-09
0,610,2.634046025970272e-09
0,611,2.6342569125491966e-09
0,612,6.670284816979018e-09
0,613,6.6704880390083715e-09
0,614,6.670242719772729e-09
0,615,6.661556925433643e-09
0,616,2.6340403539280667e-09
0,617,2.6339560652004883e-09
0,618,6.667228720817834e-09
0,619,6.670563925837846e-09
0,620,6.670671896191661e-09
0,621,6.67070193474638e-09
0,622,6.670722602539181e-09
0,623,6.6707723035864955e-09
0,624,6.671041967882272e-09
0,625,6.673668649842894e-09
0,626,1255.2286047085963
0,627,3733.808151765597
0,628,3850.557030625946
0,629,6.838735526186281e-09
0,630,6.670898613079451e-09
0,631,6.670718621793496e-09
0,632,6.670690179395286e-09
0,633,6.670697191034074e-09
0,634,6.67070340651356e-09
0,635,6.670707625714266e-09
0,636,6.670717295654997e-09
0,637,6.670710627073871e-09
0,638,6.670689768951919e-09
0,639,6.6706531456681e-09
0,640,6.670582365090351e-09
0,641,6.670545191903425e-09
0,642,6.670630611873574e-09
0,643,6.670686404967345e-09
0,644,6.670713707282925e-09
0,645,6.670740875704619e-09
0,646,6.670813028230103e-09
0,647,6.671623926866177e-09
0,648,5607.729253095628
0,649,11759.177711636778
0,650,13031.320794196961
0,651,13031.320794196961
0,652,13031.320794196961
0,653,13031.320794196961
0,654,1637.8381890793353
0,655,6.670771228525503e-09
0,656,6.670705737821822e-09
0,657,6.670693923940752e-09
0,658,6.670690773756611e-09
0,659,6.670702270111288e-09
0,660,6.67073791946646e-09
0,661,6.670816744715061e-09
0,662,6.6709772633852555e-09
0,663,6.6709525045131044e-09
0,664,6.6708537847933006e-09
0,665,6.670781706381505e-09
0,666,6.670897182545835e-09
0,667,758.0193199311348
0,668,8660.652490162378
0,669,13031.320794196961
0,670,13031.320794196963
0,671,13031.320794196961
0,672,13031.320794196961
0,673,13031.320794196963
0,674,13031.320794196961
0,675,13031.320794196961
0,676,13031.320794196961
0,677,13031.320794196961
0,678,8026.80898460178
0,679,6.670952553553771e-09
0,680,6.670768085167601e-09
0,681,6.6707793153929955e-09
0,682,6.670795828801746e-09
0,683,6.670799085670533e-09
0,684,6.670894726593286e-09
0,685,6.671070304265838e-09
0,686,6.67092845107625e-09
0,687,6.670827336311495e-09
0,688,6.670756822380565e-09
0,689,6.670725609689103e-09
0,690,6.670752626611331e-09
0,691,6.670837828512848e-09
0,692,6.6713194142619105e-09
0,693,2703.635030500453
0,694,6063.087653993973
0,695,13031.320794196961
0,696,13031.320794196963
0,697,13031.320794196963
0,698,13031.320794196963
0,699,13031.320794196961
0,700,13031.320794196961
0,701,13031.320794196961
0,702,13031.320794196961
0,703,6.672501061039271e-09
0,704,6.670816246209914e-09
0,705,6.670903044115474e-09
0,706,6.6711330308138675e-09
0,707,6.673676444336636e-09
0,708,5642.633542803641
0,709,3283.790184440594
0,710,6.670920745186389e-09
0,711,6.670738098554636e-09
0,712,6.670699945302309e-09
0,713,6.67068706840336e-09
0,714,6.670707894703131e-09
0,715,6.670775530256017e-09
0,716,6.713410863872406e-09
0,717,10972.605008309587
0,718,13031.320794196961
0,719,13031.320794196961
0,720,13031.320794196963
0,721,13031.320794196961
0,722,13031.320794196961
0,723,13031.320794196961
0,724,13031.320794196961
0,725,13031.320794196963
0,726,13031.320794196963
0,727,13031.320794196961
0,728,7492.230647891537
0,729,2141.6670444258866
0,730,5414.954517187688
0,731,9082.343996222255
0,732,13031.320794196963
0,733,13031.320794196961
0,734,11440.055279532113
0,735,4313.325824522374
0,736,6.671057090160532e-09
0,737,6.670786280190014e-09
0,738,6.6708382740055916e-09
0,739,6.671307499339127e-09
0,740,1284.3622486803056
0,741,6065.695250704089
0,742,9910.304302241888
0,743,13031.320794196961
0,744,13031.320794196963
0,745,13031.320794196963
0,746,13031.320794196961
0,747,13031.320794196961
0,748,13031.320794196963
0,749,13031.320794196963
0,750,13031.320794196963
0,751,13031.320794196963
0,752,11173.206109397437
0,753,10248.625340324217
0,754,11621.635691588777
0,755,10575.014382360143
0,756,13031.320794196961
0,757,13031.320794196963
0,758,13031.320794196961
0,759,13031.320794196963
0,760,9890.704752018344
0,761,5302.440376332466
0,762,626.8248233172023
0,763,4347.41529200782
0,764,12956.380417880455
0,765,13031.320794196961
0,766,13031.320794196961
0,767,13031.320794196961
0,768,13031.320794196961
0,769,13031.320794196961
0,770,13031.320794196963
0,771,13031.320794196961
0,772,13031.320794196961
0,773,13031.320794196963
0,774,3259.995110194424
0,775,6.670781101555088e-09
0,776,6.6707085269725685e-09
0,777,6.670696059789385e-09
0,778,6.670676402477244e-09
0,779,6.670645776389132e-09
0,780,6.670644877917568e-09
0,781,6.670642389675276e-09
0,782,6.67060906425071e-09
0,783,6.67058095967465e-09
0,784,6.670566247805029e-09
0,785,6.670456588989289e-09
0,786,6.6704451950586836e-09
0,787,6.670650705494928e-09
0,788,6.670698983028835e-09
0,789,6.670733409056673e-09
0,790,6.670808022317901e-09
0,791,6.6712187708277925e-09
0,792,488.2866127119991
0,793,1164.3488319986327
0,794,2751.017980763888
0,795,5928.607600932463
0,796,5192.373930654498
0,797,6.677097315531322e-09
0,798,6.671005537885442e-09
0,799,6.670737629538093e-09
0,800,6.67070233708703e-09
0,801,6.670706678093615e-09
0,802,6.6707290761638165e-09
0,803,6.6707437349083784e-09
0,804,6.670827113192853e-09
0,805,6.670974940722658e-09
0,806,6.6709612135872835e-09
0,807,6.670898573500989e-09
0,808,6.670803787811309e-09
0,809,6.670745234486191e-09
0,810,6.670729153644461e-09
0,811,6.670739000543081e-09
0,812,6.670759339477881e-09
0,813,6.670750010182461e-09
0,814,6.6707385778118065e-09
0,815,6.67078794394907e-09
0,816,6.670944251975284e-09
0,817,6.67167978110641e-09
0,818,2291.686157502925
0,819,6021.602453914783
0,820,8061.039330595422
0,821,7236.913981829504
0,822,6.672260825303202e-09
0,823,6.670763919675559e-09
0,824,6.670714746336548e-09
0,825,6.6707310657899995e-09
0,826,6.670776821106277e-09
0,827,6.670821242764096e-09
0,828,6.671204159571286e-09
0,829,303.5183546840701
0,830,6.673459457099471e-09
0,831,6.670907464555115e-09
0,832,6.670730397113392e-09
0,833,6.670712568394612e-09
0,834,6.670729668670139e-09
0,835,6.670792979281267e-09
0,836,6.6711855360662446e-09
0,837,3025.258195795997
0,838,8658.109654046792
0,839,13031.320794196961
0,840,13031.320794196961
0,841,13031.320794196963
0,842,13031.320794196961
0,843,13031.320794196963
0,844,9930.163939373326
0,845,6.6878867249600115e-09
0,846,6.670744671330407e-09
0,847,6.670659802439046e-09
0,848,6.670501973734581e-09
0,849,6.670633806908956e-09
0,850,6.6706940781117595e-09
0,851,6.6707166303495806e-09
0,852,6.670760074001983e-09
0,853,6.670857496077476e-09
0,854,6.670777639196955e-09
0,855,6.670711139075641e-09
0,856,6.670637950925324e-09
0,857,6.670277625742988e-09
0,858,6.670501463673363e-09
0,859,6.670663662220803e-09
0,860,6.6707008847905966e-09
0,861,6.670733203328464e-09
0,862,6.670771530057373e-09
0,863,6.670934624906279e-09
0,864,6.673120848893225e-09
0,865,1278.5439820890058
0,866,2084.7681590392954
0,867,1678.8504769986164
0,868,952.2730951098771
0,869,6.671315173788819e-09
0,870,6.670753794828161e-09
0,871,6.670675825041331e-09
0,872,6.67060203210949e-09
0,873,6.670655348300199e-09
0,874,6.6706759636718255e-09
0,875,6.670687209599517e-09
0,876,6.670706462647397e-09
0,877,6.6707159335887485e-09
0,878,6.6707046460310815e-09
0,879,6.670685517767249e-09
0,880,6.6706335453799105e-09
0,881,6.6702739556881406e-09
0,882,6.669879392209266e-09
0,883,6.670493580311465e-09
0,884,6.670634751415067e-09
0,885,6.670675470382707e-09
0,886,6.670691110055796e-09
0,887,6.67070985706417e-09
0,888,6.67071992499519e-09
0,889,6.670730781635857e-09
0,890,6.670729901145108e-09
0,891,6.670724185178739e-09
0,892,6.6707176896015506e-09
0,893,6.6707088527101e-09
0,894,6.670693868034883e-09
0,895,6.670663590362763e-09
0,896,6.670621308796365e-09
0,897,6.670660425230185e-09
0,898,6.670695044305302e-09
0,899,6.670722904010913e-09
0,900,6.670773820390417e-09
0,901,6.6708506423840755e-09
0,902,6.6708063459143375e-09
0,903,6.670733586194132e-09
0,904,6.670692626374368e-09
0,905,6.670649468676053e-09
0,906,6.670657828311872e-09
0,907,6.670689593075692e-09
0,908,6.67071901859201e-09
0,909,6.670759879883208e-09
0,910,6.6708105674452315e-09
0,911,6.6710184990734865e-09
0,912,6.672009495359983e-09
0,913,100.35974062634732
0,914,2134.666247984905
0,915,1347.4884960638824
0,916,1538.3045655121732
0,917,356.8026853675209
0,918,6.67259897048397e-09
0,919,6.671014286009534e-09
0,920,6.671034794378876e-09
0,921,1822.0977758367685
0,922,7215.19583970354
0,923,6799.759121519864
0,924,10033.831577578832
0,925,5677.814106490152
0,926,6.6714329102986845e-09
0,927,6.670761992902609e-09
0,928,6.670708320679388e-09
0,929,6.670689196799798e-09
0,930,6.670680358391311e-09
0,931,6.670693305500821e-09
0,932,6.670712242613882e-09
0,933,6.670737338093538e-09
0,934,6.670781372750474e-09
0,935,6.671128116851327e-09
0,936,1253.9472210961544
0,937,6453.753400110961
0,938,8148.9073174019995
0,939,10842.584340334559
0,940,12392.319858435898
0,941,10966.815117358068
0,942,2897.0744962697054
0,943,6.670960585191328e-09
0,944,6.671058931433976e-09
0,945,3899.226227506637
0,946,12381.740957699887
0,947,13031.320794196961
0,948,13031.320794196963
0,949,13031.320794196963
0,950,13031.320794196961
0,951,12120.465340277975
0,952,5426.360828413351
0,953,1548.0228910751964
0,954,6.677997216344064e-09
0,955,4437.6088010062285
0,956,7379.024937209548
0,957,13031.320794196961
0,958,13031.320794196961
0,959,13031.320794196963
0,960,13031.320794196961
0,961,13031.320794196961
0,962,13031.320794196961
0,963,13031.320794196961
0,964,13031.320794196963
0,965,13031.320794196963
0,966,13031.320794196961
0,967,2202.857984805352
0,968,6.67120768253632e-09
0,969,6.67259466333668e-09
0,970,5560.537051518898
0,971,13031.320794196961
0,972,13031.320794196961
0,973,13031.320794196961
0,974,13031.320794196963
0,975,13031.320794196961
0,976,5052.817988509309
0,977,6.671639270045548e-09
0,978,6.670928469343362e-09
0,979,6.671091708964598e-09
0,980,6.67416956441625e-09
0,981,5203.80325019032
0,982,10617.52792401405
0,983,13031.320794196963
0,984,13031.320794196961
0,985,13031.320794196961
0,986,13031.320794196961
0,987,13031.320794196961
0,988,13031.320794196961
0,989,13031.320794196961
0,990,13031.320794196963
0,991,6913.115288550923
0,992,2292.64349019074
0,993,7529.442509061411
0,994,12462.909001687804
0,995,13031.320794196961
0,996,13031.320794196961
0,997,13031.320794196963
0,998,13031.320794196963
0,999,13031.320794196961
0,1000,9489.27131434722
0,1001,6.678890187105079e-09
0,1002,6.671710749216261e-09
0,1003,2550.0508724373544
0,1004,9724.95651696223
0,1005,13031.320794196961
0,1006,13031.320794196961
0,1007,13031.320794196963
0,1008,13031.320794196961
0,1009,13031.320794196961
0,1010,13031.320794196961
0,1011,13031.320794196961
0,1012,13031.320794196961
0,1013,13031.320794196963
0,1014,13031.320794196961
0,1015,2234.1944486468806
0,1016,6.671687523776982e-09
0,1017,4153.950934364346
0,1018,10397.754808207404
0,1019,13031.320794196963
0,1020,13031.320794196961
0,1021,13031.320794196963
0,1022,13031.320794196963
0,1023,9651.453279154954
0,1024,6.677258872742684e-09
0,1025,6.670923709818645e-09
0,1026,6.670868787811016e-09
0,1027,6.671306564789041e-09
0,1028,2915.9069477144544
0,1029,8594.593504006642
0,1030,10464.04328284297
0,1031,13031.320794196961
0,1032,13031.320794196961
0,1033,13031.320794196961
0,1034,13031.320794196963
0,1035,13031.320794196961
0,1036,8225.343334364316
0,1037,6.673428143504362e-09
0,1038,6.67076385099474e-09
0,1039,6.6706942788704264e-09
0,1040,6.670682149827878e-09
0,1041,6.6707041322403775e-09
0,1042,6.670712772108577e-09
0,1043,6.67073918040121e-09
0,1044,6.670802157839551e-09
0,1045,6.670899151577259e-09
0,1046,6.670794770411208e-09
0,1047,6.670771167010582e-09
0,1048,6.6707382487649175e-09
0,1049,6.6707084057562245e-09
0,1050,6.6706919335912025e-09
0,1051,6.670698062897792e-09
0,1052,6.670704933500511e-09
0,1053,6.670710169294914e-09
0,1054,6.670720194029795e-09
0,1055,6.67074042718458e-09
0,1056,6.6707676904333065e-09
0,1057,6.670805403408919e-09
0,1058,6.670858127767543e-09
0,1059,6.670921471925411e-09
0,1060,6.670895285181869e-09
0,1061,6.670825361708289e-09
0,1062,6.67076274881514e-09
0,1063,6.670717981558561e-09
0,1064,6.670694023075794e-09
0,1065,6.670681218451625e-09
0,1066,6.67067986747812e-09
0,1067,6.670687490209674e-09
0,1068,6.6707020606061586e-09
0,1069,6.670713052245242e-09
0,1070,6.670706110463803e-09
0,1071,6.670689854487847e-09
0,1072,6.670657095126929e-09
0,1073,6.6704069179057655e-09
0,1074,6.669888575571074e-09
0,1075,6.670530939097709e-09
0,1076,6.670666789254686e-09
0,1077,6.670703157640033e-09
0,1078,6.670727185965749e-09
0,1079,6.670802366884741e-09
0,1080,6.671094158390758e-09
0,1081,6.67308476819076e-09
0,1082,1407.8819230927725
0,1083,3794.914385556373
0,1084,5428.629353904955
0,1085,5690.6089350739485
0,1086,3286.2139611271546
0,1087,6.67373281288511e-09
0,1088,6.6738524332555425e-09
0,1089,5114.435310518876
0,1090,13031.320794196961
0,1091,13031.320794196961
0,1092,13031.320794196963
0,1093,13031.320794196961
