IA,T,value
0,6704,2.174729240150223e-06
0,6705,2.1747268692188636e-06
0,6706,2.1747233767161357e-06
0,6707,2.1747140848999043e-06
0,6708,2.174105837000591e-06
0,6709,1.6447566587854054e-06
0,6710,2.171756230061892e-06
0,6711,2.1747105470055345e-06
0,6712,2.1747259239014716e-06
0,6713,2.174728830625812e-06
0,6714,2.1747286216005236e-06
0,6715,2.174726940284413e-06
0,6716,2.1747201694587593e-06
0,6717,2.1747076827730288e-06
0,6718,2.174661282322056e-06
0,6719,1.6447280264191792e-06
0,6720,1.6447118630247715e-06
0,6721,1.6447097485805182e-06
0,6722,1.6447091164949884e-06
0,6723,1.6447091037154974e-06
0,6724,1.644711252618298e-06
0,6725,2.174249802561635e-06
0,6726,2.1746515488098826e-06
0,6727,2.1746539042169846e-06
0,6728,2.174651017709979e-06
0,6729,2.1746128462147175e-06
0,6730,1.3160581808235611e-06
0,6731,1.316034010266729e-06
0,6732,1.3160283526911926e-06
0,6733,1.3160271097746156e-06
0,6734,1.3160272021221862e-06
0,6735,1.3160288949644501e-06
0,6736,1.3160347725057423e-06
0,6737,1.5902236136758514e-06
0,6738,1.5898821383343587e-06
0,6739,1.3160456438900472e-06
0,6740,1.316029493543796e-06
0,6741,1.316027994804729e-06
0,6742,1.3160282878029936e-06
0,6743,1.3160278204437693e-06
0,6744,1.3160278250865399e-06
0,6745,1.3160289513436136e-06
0,6746,1.3160326658343512e-06
0,6747,1.3160636327276803e-06
0,6748,2.1746766635482966e-06
0,6749,2.1747221412859747e-06
0,6750,2.174730467129028e-06
0,6751,2.174734769553764e-06
0,6752,2.174736222013878e-06
0,6753,2.1747333467663117e-06
0,6754,2.174731035366976e-06
0,6755,2.1747298446790197e-06
0,6756,2.17472862388819e-06
0,6757,2.174728054375654e-06
0,6758,2.1747302474696677e-06
0,6759,2.1747332737346702e-06
0,6760,2.1747381619204465e-06
0,6761,2.174742847229445e-06
0,6762,2.1747423791925943e-06
0,6763,2.1747376571137466e-06
0,6764,2.1747328571787745e-06
0,6765,2.1747295869734874e-06
0,6766,2.174726656211084e-06
0,6767,2.1747207555446266e-06
0,6768,2.1747104455376552e-06
0,6769,2.174706474593422e-06
0,6770,2.174690644840332e-06
0,6771,2.174651656156089e-06
0,6772,2.1746307094299647e-06
0,6773,2.174631961271694e-06
0,6774,2.1746924959758964e-06
0,6775,2.1746988834244092e-06
0,6776,2.174686055389334e-06
0,6777,2.174422488247481e-06
0,6778,1.6447525163307969e-06
0,6779,1.6447468776526874e-06
0,6780,1.6447455432836572e-06
0,6781,1.6447452527408937e-06
0,6782,1.6447457474755723e-06
0,6783,1.6447631296144863e-06
0,6784,2.174723564601867e-06
0,6785,2.1747304831229615e-06
0,6786,2.174731513881773e-06
0,6787,2.1747315832878426e-06
0,6788,2.174729445338303e-06
0,6789,2.1747269803374433e-06
0,6790,2.174724034028231e-06
0,6791,2.1747219192322625e-06
0,6792,2.174712535955338e-06
0,6793,2.17469936237614e-06
0,6794,2.1746357011271245e-06
0,6795,2.1745190693757757e-06
0,6796,2.173609333121348e-06
0,6797,2.1671934248045695e-06
0,6798,2.1745908004551853e-06
0,6799,2.1744394748464575e-06
0,6800,1.6447501859581399e-06
0,6801,1.6447467437168562e-06
0,6802,1.64474647567389e-06
0,6803,1.6447478058659228e-06
0,6804,1.6447489741052562e-06
0,6805,1.644750839874731e-06
0,6806,1.64476291259711e-06
0,6807,2.174711273975668e-06
0,6808,2.174729985631157e-06
0,6809,2.1747351714464756e-06
0,6810,2.17473942115058e-06
0,6811,2.1747398760291192e-06
0,6812,2.1747348933241154e-06
0,6813,2.17473214232807e-06
0,6814,2.174730496200825e-06
0,6815,2.174728558303283e-06
0,6816,2.1747266190606795e-06
0,6817,2.1747246744746943e-06
0,6818,2.174724137342073e-06
0,6819,2.174725559304447e-06
0,6820,2.1747274594240487e-06
0,6821,2.1747303329002453e-06
0,6822,2.174736354751232e-06
0,6823,2.174769407925145e-06
0,6824,2.1747615351504473e-06
0,6825,2.174738086327486e-06
0,6826,2.17473456398643e-06
0,6827,2.1747326424967697e-06
0,6828,2.1747311991283415e-06
0,6829,2.1747299991314254e-06
0,6830,2.174731682385656e-06
0,6831,2.174736669069465e-06
0,6832,2.1747943236265915e-06
0,6833,2.174810612825531e-06
0,6834,2.174811441463904e-06
0,6835,2.174810169956699e-06
0,6836,2.174786322476502e-06
0,6837,2.174742265165751e-06
0,6838,2.174735107370344e-06
0,6839,2.1747316757843825e-06
0,6840,2.174729314209471e-06
0,6841,2.1747284367165144e-06
0,6842,2.1747281630235538e-06
0,6843,2.1747287071635906e-06
0,6844,2.1747297007097648e-06
0,6845,2.1747319461998e-06
0,6846,2.174740451522765e-06
0,6847,2.174789826686228e-06
0,6848,2.1747802094102854e-06
0,6849,2.174744513500299e-06
0,6850,2.174733142615813e-06
0,6851,2.1747302671759096e-06
0,6852,2.1747280245394945e-06
0,6853,2.174728777387799e-06
0,6854,2.174731028928333e-06
0,6855,2.174734565857329e-06
0,6856,2.1747532127870325e-06
0,6857,2.1747770207235576e-06
0,6858,2.1747580778600038e-06
0,6859,2.17473997803151e-06
0,6860,2.1747325841953158e-06
0,6861,2.1747292964641174e-06
0,6862,2.1747242031221366e-06
0,6863,2.174692029130584e-06
0,6864,1.6447745340142633e-06
0,6865,1.6447651992616743e-06
0,6866,1.6447625617200135e-06
0,6867,1.6447616490316858e-06
0,6868,1.6447614919928074e-06
0,6869,1.6447623964776278e-06
0,6870,2.1745569757640904e-06
0,6871,2.1747182603279198e-06
0,6872,2.1747232449860054e-06
0,6873,2.174715145494225e-06
0,6874,2.1746613604023933e-06
0,6875,2.1738437569161773e-06
0,6876,1.6447708396706041e-06
0,6877,1.6447670513658648e-06
0,6878,2.174449076945738e-06
0,6879,2.174706558019093e-06
0,6880,2.1747214908297233e-06
0,6881,2.174726846776746e-06
0,6882,2.174728050638626e-06
0,6883,2.174726697998404e-06
0,6884,2.1747181897240238e-06
0,6885,2.17469946949358e-06
0,6886,2.1746062512856875e-06
0,6887,1.6447693797917284e-06
0,6888,1.6447641564560755e-06
0,6889,1.6447637020181559e-06
0,6890,1.6447643951451353e-06
0,6891,1.6447657818349434e-06
0,6892,1.6447678928323013e-06
0,6893,2.174380184286149e-06
0,6894,2.1747239775495378e-06
0,6895,2.17473139736365e-06
0,6896,2.174733539669514e-06
0,6897,2.1747325311843348e-06
0,6898,2.174731794200727e-06
0,6899,2.174731795220094e-06
0,6900,2.1747312039391634e-06
0,6901,2.1747312760511846e-06
0,6902,2.174733029182245e-06
0,6903,2.17473499875844e-06
0,6904,2.1747389193109076e-06
0,6905,2.17474541833987e-06
0,6906,2.174743805772152e-06
0,6907,2.1747403101280566e-06
0,6908,2.1747341296864814e-06
0,6909,2.174731605300616e-06
0,6910,2.174729271223891e-06
0,6911,2.1747236040822217e-06
0,6912,2.1747133293174587e-06
0,6913,2.1747019526502723e-06
0,6914,2.174700084965663e-06
0,6915,2.1747072399779226e-06
0,6916,2.1747179878264973e-06
0,6917,2.174726244744433e-06
0,6918,2.1747320921331956e-06
0,6919,2.1747425120385855e-06
0,6920,2.1747593473241383e-06
0,6921,2.174748056525764e-06
0,6922,2.1747391451330898e-06
0,6923,2.174736707746209e-06
0,6924,2.1747345593512487e-06
0,6925,2.174734048507711e-06
0,6926,2.1747382789741657e-06
0,6927,2.174754941143423e-06
0,6928,2.17479331292964e-06
0,6929,2.174803081668843e-06
0,6930,2.174803549243173e-06
0,6931,2.174801812608899e-06
0,6932,2.1747656524353023e-06
0,6933,2.1747402645176227e-06
0,6934,2.1747345681387073e-06
0,6935,2.1747317110922936e-06
0,6936,2.174730514681051e-06
0,6937,2.174729714458966e-06
0,6938,2.1747290951815504e-06
0,6939,2.1747290328136878e-06
0,6940,2.174729595288017e-06
0,6941,2.1747306805258194e-06
0,6942,2.174732417115858e-06
0,6943,2.1747345628319713e-06
0,6944,2.1747358430650524e-06
0,6945,2.1747350794026985e-06
0,6946,2.174732671633402e-06
0,6947,2.1747318645795426e-06
0,6948,2.1747310590238336e-06
0,6949,2.174730825414261e-06
0,6950,2.174732317690182e-06
0,6951,2.174735809427897e-06
0,6952,2.1747453750147177e-06
0,6953,2.174768657589154e-06
0,6954,2.174776760621288e-06
0,6955,2.1747726476988288e-06
0,6956,2.174743359777565e-06
0,6957,2.174734262073638e-06
0,6958,2.1747307275522213e-06
0,6959,2.1747255480406708e-06
0,6960,2.174695107143255e-06
0,6961,2.174396010956852e-06
0,6962,1.3161055042933568e-06
0,6963,1.3160969945034788e-06
0,6964,1.3160935584599284e-06
0,6965,1.3160923568740057e-06
0,6966,1.3161000003531712e-06
0,6967,1.5902028630680222e-06
0,6968,1.3161031070798527e-06
0,6969,1.3160886053070232e-06
0,6970,1.3160867535458743e-06
0,6971,1.316086356218521e-06
0,6972,1.316086457173139e-06
0,6973,1.3160872162031306e-06
0,6974,1.316092294325515e-06
0,6975,2.174701680352463e-06
0,6976,2.1747283724189888e-06
0,6977,2.174732619111613e-06
0,6978,2.174735744919819e-06
0,6979,2.174737467633154e-06
0,6980,2.174733872078961e-06
0,6981,2.1747313943890328e-06
0,6982,2.1747296858646518e-06
0,6983,2.174726725685458e-06
0,6984,2.1747237358316508e-06
0,6985,2.1747204314121957e-06
0,6986,2.1747199647919636e-06
0,6987,2.174721645771538e-06
0,6988,2.1747249319031044e-06
0,6989,2.1747290807113545e-06
0,6990,2.1747342367113304e-06
0,6991,2.174751340115093e-06
0,6992,2.1747570448369443e-06
0,6993,2.1747401511356627e-06
0,6994,2.1747323509602266e-06
0,6995,2.174728722262407e-06
0,6996,2.174726443200485e-06
0,6997,2.174728609774263e-06
0,6998,2.1747323071653977e-06
0,6999,2.174739629307639e-06
0,7000,2.1747635932083814e-06
0,7001,2.1747676022128813e-06
0,7002,2.174766208575289e-06
0,7003,2.17475460462138e-06
0,7004,2.174734394124909e-06
0,7005,2.17473005524973e-06
0,7006,2.1747232095184997e-06
0,7007,2.1746849802252877e-06
0,7008,1.6447748637604762e-06
0,7009,1.6447657024832706e-06
0,7010,1.6447637835458224e-06
0,7011,1.6447627637569684e-06
0,7012,1.644763570695252e-06
0,7013,1.6447737755322274e-06
0,7014,2.174704941929669e-06
0,7015,2.174725040663978e-06
0,7016,2.1747241897881846e-06
0,7017,2.174721811395129e-06
0,7018,2.1746978491610225e-06
0,7019,2.1746040892560176e-06
0,7020,2.1746288061531664e-06
0,7021,2.174686275664738e-06
0,7022,2.1747243791558034e-06
0,7023,2.1747298970676687e-06
0,7024,2.1747322116671356e-06
0,7025,2.1747333361886185e-06
0,7026,2.174733641806129e-06
0,7027,2.1747321635610852e-06
0,7028,2.174729581664583e-06
0,7029,2.1747253164611582e-06
0,7030,2.1747181046954684e-06
0,7031,2.174684467149378e-06
0,7032,2.1743659953524837e-06
0,7033,1.6492938546067148e-06
0,7034,1.6487917588602248e-06
0,7035,2.17458001464956e-06
0,7036,2.174669625924124e-06
0,7037,2.174715297531245e-06
0,7038,2.1747287832765347e-06
0,7039,2.1747329552851934e-06
0,7040,2.1747336703700857e-06
0,7041,2.1747314740640147e-06
0,7042,2.174728899999572e-06
0,7043,2.174724322584736e-06
0,7044,2.174711698804243e-06
0,7045,2.1746987967788747e-06
0,7046,2.17466971272123e-06
0,7047,2.1746740005662655e-06
0,7048,2.1746822564823985e-06
0,7049,2.1746659887001384e-06
0,7050,2.1737002806742223e-06
0,7051,1.3160291274245516e-06
0,7052,5.150603041381794e-07
0,7053,5.150586447909863e-07
0,7054,5.150582507724012e-07
0,7055,5.150581079604237e-07
0,7056,5.150580542350076e-07
0,7057,5.150580477859021e-07
0,7058,5.150580764872272e-07
0,7059,5.150581549299049e-07
0,7060,5.150583465256676e-07
0,7061,5.150589630518662e-07
0,7062,1.3160351203531442e-06
0,7063,1.5908973252658394e-06
0,7064,1.590898600267428e-06
0,7065,1.5908683315218018e-06
0,7066,1.3160203377840952e-06
0,7067,1.3160172233569762e-06
0,7068,1.3160182309953933e-06
0,7069,1.3160198936402415e-06
0,7070,1.3160360175211178e-06
0,7071,2.1747160328740214e-06
0,7072,2.1747281518564882e-06
0,7073,2.174729300854269e-06
0,7074,2.174727597493509e-06
0,7075,2.174720895459616e-06
0,7076,2.17469610986655e-06
0,7077,2.174641978666377e-06
0,7078,2.1744093636724866e-06
0,7079,1.6447563348535518e-06
0,7080,1.6447523077862437e-06
0,7081,1.6447531560853223e-06
0,7082,1.6447546672666933e-06
0,7083,1.6447676364967669e-06
0,7084,2.1746287200330363e-06
0,7085,2.1747138147607415e-06
0,7086,2.1747299558106097e-06
0,7087,2.1747369650651147e-06
0,7088,2.174742380330573e-06
0,7089,2.174741337627106e-06
0,7090,2.1747374758253855e-06
0,7091,2.1747351197486803e-06
0,7092,2.1747352650835963e-06
0,7093,2.17473745387246e-06
0,7094,2.174741146279734e-06
0,7095,2.1747450837843532e-06
0,7096,2.174748121443453e-06
0,7097,2.1747470054286205e-06
0,7098,2.1747434582782e-06
0,7099,2.1747380641624903e-06
0,7100,2.1747323032898086e-06
0,7101,2.1747294504908653e-06
0,7102,2.174722697608107e-06
0,7103,2.1746867084572116e-06
0,7104,2.174355677382264e-06
0,7105,1.6447469704742711e-06
0,7106,1.6447429155340768e-06
0,7107,1.6447402875555128e-06
0,7108,1.6447419968520626e-06
0,7109,1.6447545951468658e-06
0,7110,2.174588041928705e-06
0,7111,2.174680642307676e-06
0,7112,2.1746762403364837e-06
0,7113,2.1724829150186753e-06
0,7114,1.6447272055107338e-06
0,7115,1.6447256084599002e-06
0,7116,1.6447249621628652e-06
0,7117,1.6447251859870796e-06
0,7118,1.6447276357438399e-06
0,7119,2.1746524640742747e-06
0,7120,2.1746930976339427e-06
0,7121,2.17469481471398e-06
0,7122,2.174694817829977e-06
0,7123,2.1746937921098865e-06
0,7124,2.174688010037366e-06
0,7125,2.1746597880980406e-06
0,7126,1.3160412594727389e-06
0,7127,1.3160149056991918e-06
0,7128,5.150600304931405e-07
0,7129,5.150590284406413e-07
0,7130,5.150587157547832e-07
0,7131,5.150585613465587e-07
0,7132,5.150584523802831e-07
0,7133,5.150583814987229e-07
0,7134,5.150583342353686e-07
0,7135,5.150583118854082e-07
0,7136,5.150582912589498e-07
0,7137,5.150582867462835e-07
0,7138,5.150583037186554e-07
0,7139,5.150583507635971e-07
0,7140,5.150584637954141e-07
0,7141,5.150587995703874e-07
0,7142,4.791441866597974e-07
0,7143,2.1746985064735515e-06
0,7144,2.174726336400066e-06
0,7145,2.17472989791378e-06
0,7146,2.1747311656984854e-06
0,7147,2.1747316439795286e-06
0,7148,2.174730174475323e-06
0,7149,2.1747281469242357e-06
0,7150,2.1747248020356335e-06
0,7151,2.174718419507447e-06
0,7152,2.1747127500074213e-06
0,7153,2.1747063565585e-06
0,7154,2.174709539582223e-06
0,7155,2.1747122728333484e-06
0,7156,2.174716312785749e-06
0,7157,2.1747258820350047e-06
0,7158,2.1747317363088846e-06
0,7159,2.1747398050255863e-06
0,7160,2.174747499626402e-06
0,7161,2.1747486202837885e-06
0,7162,2.1747480357890963e-06
0,7163,2.1747444004923885e-06
0,7164,2.174738612895858e-06
0,7165,2.1747358665378125e-06
0,7166,2.1747378748944012e-06
0,7167,2.1747399280777624e-06
0,7168,2.174741380645863e-06
0,7169,2.1747426280800935e-06
0,7170,2.174738702414962e-06
0,7171,2.174733627538679e-06
0,7172,2.1747290689048265e-06
0,7173,2.17472156169643e-06
